Platform id,Platform name,Investment name,Sec id,Management type,Asset class,Investment type,Base currency,Management description,Growth proportion,Redemption period,Performance fee description,Investment description,Pds url,Fund manager,Fund issuer,Date requested,Date added,Backfill series ticker,Backfill series name,Entry fee,Exit fee,Management fee,Rebate,Total expense ratio,Admin fee,Action fee description,Requested by,Date removed,Exchange,Manager Full name,Manager Email,Manager Website,Manager Description,Issuer Full name,Issuer Email,Issuer Website,Issuer Description
AMPI0137,Mercer Ethical Leaders Hedged Global Fixed Interest Index Fund (MIF PQ),Mercer Responsible Hedged Global Fixed Interest Index Fund (NZD),F000010ZRQ,Managed Funds,International fixed interest,Open-End Fund,NZD,Passive - index,0.0,3,,"The fund gives you access to a multi-manager approach to investing in global bond markets. It invests in a diversified range of international government securities, government related securities, corporate securities, asset-backed securities and hybrid securities in both developed and emerging markets around the globe, managed within a sustainable and responsible framework.",https://www.macquarieim.com/,Mercer,Mercer,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0018,Bloomberg Global Aggregate Bond Index (NZD),0.0016,0.0006,0.0046,,0.0046,0,,,,,Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management.",Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management."
AMPI0138,Mercer All Country Global Shares Index Fund MIF PI,Mercer All Country Global Shares Index Fund (MIF PI),F000010ZRR,Managed Funds,International equities,Open-End Fund,NZD,Passive - self described,0.0,3,,The fund is in a passively managed low tracking error portfolio managed against companies listed on the MSCI All Country World ex Tobacco Index and targets a position of being 69% gross hedged to the New Zealand dollar. The hedges are based on the currency components of the underlying index.,https://www.multimanager.mercer.co.nz/fund-facts/investments-funds.html,Mercer,Mercer,2020-12-01 00:00:00,2021-01-01 00:00:00,NA_BMK_DMEQ_0006,"MSCI ACWI Index (69% NZD hedged, Net div.)",0.0007,0.0012,0.0046,,0.0046,0,,,,,Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management.",Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management."
BGL0034.AU,iShares Australian Equity Index,iShares Australian Equity Index Fund,F0AUS05CT4,Managed Funds,Australasian equities,Open-End Fund,AUD,Passive - index,0.0,3,,"The Fund aims to provide investors with the performance of the market, before fees, as measured by the S&P/ASX 300 TR Index (Index). The strategy uses a full-replication approach to match the performance of the benchmark.",https://www.blackrock.com/au/intermediaries/products/investment-funds,BlackRock Australia,BlackRock Australia,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.0008,0.0008,0.002,,0.002,,,,,,BlackRock Investment Mgmt (AUS) Ltd,,www.ishares.com,"iShares funds are powered by portfolio experts BlackRock, managing over USD 10 trillion in assets worldwide.",BlackRock Investment Mgmt (AUS) Ltd,,www.ishares.com,"iShares funds are powered by portfolio experts BlackRock, managing over USD 10 trillion in assets worldwide."
BGL0083.AU,iShares Emerging Markets IMI Equity Idx,iShares Emerging Markets IMI Equity Index Fund,F00000W1NK,Managed Funds,International equities,Open-End Fund,AUD,Passive - index,0.0,6,,"The Fund aims to provide investors with the performance of the market, before fees less withholding taxes, as measured by the MSCI Emerging Markets Investible Markets Index (unhedged in Australian dollars with net dividends reinvested)",https://www.blackrock.com/au/intermediaries/products/investment-funds,BlackRock Australia,BlackRock Australia,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.003,0.0035,0.0055,,0.0055,,,,,,BlackRock Investment Mgmt (AUS) Ltd,,www.ishares.com,"iShares funds are powered by portfolio experts BlackRock, managing over USD 10 trillion in assets worldwide.",BlackRock Investment Mgmt (AUS) Ltd,,www.ishares.com,"iShares funds are powered by portfolio experts BlackRock, managing over USD 10 trillion in assets worldwide."
MINT,Mint Australasian Equity Fund,Mint Australasian Equity Fund,F0AUS072HS,Managed Funds,Australasian equities,Open-End Fund,NZD,Active - self described,0.0,3,,"This is a single asset class Fund, which typically invests in New Zealand and Australian
listed equities. Investors should expect returns and risk commensurate with the
New Zealand and Australian share markets. The Fund has an investment objective of
outperforming the S&P/NZX50 Gross Index by 3% per annum, before fees, over the medium to long-term.",https://www.mintasset.co.nz/our-funds/funds-overview/,Mint Asset Management,Mint Asset Management,2021-06-15 00:00:00,2021-08-01 00:00:00,,,,,0.0119,,0.0119,0,,,,,Mint Asset Management Ltd,simon.haworth@mintasset.co.nz,www.mintasset.co.nz,,Mint Asset Management Ltd,simon.haworth@mintasset.co.nz,www.mintasset.co.nz,
FSGLIF,First Sentier Responsible Listed Infrastructure Fund,First Sentier Responsible Listed Infrastructure Fund,F00000YBPN,Managed Funds,International equities,Open-End Fund,NZD,,0.0,2,,"The objective of the Fund is to deliver capital growth and inflation-protected income by investing in a globally diversified portfolio of infrastructure securities. The Fund aims to outperform the FTSE Global Core Infrastructure 50-50 Net Total Return Index (NZD hedged), after fees and expenses, but before investor taxes, over a rolling three year period. Currency exposure will be hedged back into New Zealand dollars using forward currency contract derivatives.",https://www.firstsentierinvestors.com/nz/en/adviser/performance/literature.html,First Sentier Investors,IIS,2021-06-15 00:00:00,2021-08-01 00:00:00,BMK0146,FTSE Global Core Infra 50/50 NR USD,0.0015,0.0015,0.0101,,0.0101,,,,,,First Sentier Investors,,www.firstsentierinvestors.com,,FundRock NZ Limited,contact@iisolutions.co.nz,,
KWLGBLESG,Kernel Global ESG,Kernel Global ESG,F00001GZNX,Managed Funds,International equities,Open-End Fund,NZD,Passive,0.0,7,,"The fund aims to provide a gross return that closely matches the return on the S&P Developed Ex-Korea LargeMidCap Net Zero 2050 Paris-Aligned ESG ex non-pharma Animal Testing (PAB Ex AT) Index. The fund is passively managed and invests in a diverse mix of globally listed companies and is designed to approximate the developed global equity market across countries and sectors. 
",https://kernelwealth.co.nz/documents,Kernel Wealth,Kernel Wealth,2023-06-28 00:00:00,2023-07-01 00:00:00,BFS_KWLGBLESG,Backfilled series: Kernel Global ESG,0,0,0.0025,0.001,0.0015,,,Chelsea Traver,,,Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019.",Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019."
KWLGBLESGH,Kernel Global ESG Fund (NZD),Kernel Global ESG Fund (NZD),F00001GZNY,Managed Funds,International equities,Open-End Fund,NZD,Passive,0.0,7,,The fund aims to provide a gross return that closely matches the return on the S&P Developed Ex-Korea LargeMidCap Net Zero 2050 Paris-Aligned ESG ex non-pharma Animal Testing (PAB Ex AT) (NZD Hedged) Index. The fund is passively managed and invests in a diverse mix of globally listed companies and is designed to approximate the developed global equity market across countries and sectors. ,https://kernelwealth.co.nz/documents,Kernel Wealth,Kernel Wealth,2023-06-28 00:00:00,2023-07-01 00:00:00,BFS_KWLGBLESGH,Backfilled series: Kernel Global ESG (NZD hedged),0,0,0.0025,0.001,0.0015,,,Chelsea Traver,,,Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019.",Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019."
ESTFF,Evidential Sustainable Targeted Factor Fund,Evidential Sustainable Targeted Factor Fund,F00001L00O,Managed Funds,International equities,Open-End Fund,NZD,Managed Funds,0.0,5,,"The Evidential Sustainable Targeted Factor Fund provides New Zealand investors with tax efficient, evidence based exposure to a broadly diversified portfolio of international small and mid capitalisation companies targeting sources of higher expected returns, whilst taking into account certain environmental and social considerations..",https://www.evidential.co.nz/documents/,DFA Australia,Evidential,2024-01-10 00:00:00,2024-04-01 00:00:00,BFS_ESTFF,Backfilled series: Evidential Sustainable Targeted Factor Fund,0.0013,0.0013,0.0062,0.0003,0.0059,,,bronwyn.murray@consilium.co.nz,,,Dimensional Fund Advisors (Australia),,www.au.dimensional.com,"Founded in 1981, utilising research from Nobel laureates, Dimensional manages over USD 1.3 trillion globally.",Consilium NZ Limited,,www.evidential.co.nz,"Issued by Consilium, the Evidential Funds are designed to provide New Zealand investors with tax effective access to outstanding global evidence based investment strategies."
PATHFINDERGWF,Pathfinder Global Water Fund,Pathfinder Global Water Fund,F00000LOWD,Managed Funds,International equities,Open-End Fund,NZD,Managed Funds,0.0,13,,"The Managed Global Water Fund seeks to achieve above-average long-term returns by investing ethically in companies involved in water quality, accessibility, and sustainability. The portfolio focuses on companies engaged in water utilities, filtration, monitoring technology, and the production of pumps, pipes, and irrigation equipment, referred to as ""Water Companies.""",https://pathfinder.kiwi/managed-funds/global-water-fund/,Pathfinder Asset Management,Pathfinder Asset Management,2024-07-31 00:00:00,2024-10-01 00:00:00,BMK0393,"Bloomberg Global Aggregate (Total Return, NZD Hedged)",0.0005,0.0005,0.013,0.0005,0.012499999999999999,,,Simon.Leach@alvarium.co.nz,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,
PATHFINDERGRF,Pathfinder Global Responsibility Fund,Pathfinder Global Responsibility Fund,F00000ZPQT,Managed Funds,International equities,Open-End Fund,NZD,Active,0.0,2,,"The Fund invests in international equities and listed property. It achieves this 
by investing in Pathfinder’s Wholesale Responsible Investment Fund.",https://pathfinder.kiwi/managed-funds/global-responsibility-fund/,Pathfinder Asset Management,Pathfinder Asset Management,2023-12-01 00:00:00,2024-01-01 00:00:00,,,,,0.0093,,0.0093,,,Joel Radical investment,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,
HARSIM,Harbour Sustainable Impact Fund,Harbour Sustainable Impact Fund,F00001DBXX,Managed Funds,Other,Open-End Fund,NZD,Active - Self described,0.0,5,,"The Fund is designed to provide investors with exposure to a diversified range of global and domestic investments which make a positive environmental or social impact. All investments are assessed against the United Nations Sustainable Development Goals (SDGs). The Fund invests approximately 60% in growth assets such as impact global and domestic public and private equities and approximately 40% into more defensive assets, predominantly impact and green bonds that meet our research criteria. The Manager will use active management to enhance returns and manage downside risks.",https://www.harbourasset.co.nz/our-funds/sustainable-impact-fund/,Harbour,Harbour,2023-08-03 00:00:00,2023-10-01 00:00:00,BFS_HARSIM_TEMP,Backfill: Harbour Sustainable Impact Fund,,,0.012,0.003,0.009000000000000001,,,Chelsea Traver,,,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.,Harbour Asset Management Ltd,contactus@harbourasset.co.nz,www.harbourasset.co.nz,An experienced New Zealand based investment manager with more than NZD 7 billion in assets under management.
DFSU.US,Dimensional US Sustainability Core ETF ,Dimensional US Sustainability Core ETF ,F00001DQ79,Listed Securities,International equities,Exchange-Traded Fund,USD,Hybrid-Index and tilts,0.0,5,,"The Portfolio is designed to purchase a broad and diverse group of securities of U.S. companies. The Portfolio invests in companies of all sizes, with increased exposure to smaller capitalization, lower relative price, and higher profitability companies as compared to their representation in the U.S. Universe, while adjusting the composition of the Portfolio based on sustainability impact considerations. ",https://www.dimensional.com/us-en/funds/dfsu/us-sustainability-core-1-etf,DFA,DFA,2023-10-20 00:00:00,2024-01-01 00:00:00,,,,,0.0018,,0.0018,,,Chelsea.Traver,,New York Stock Exchange,Dimensional Fund Advisors LP,,,,Dimensional Fund Advisors LP,,,
NIKKOAGS,"Nikko AM Global Shares Fund
","Nikko AM Global Shares Fund
",F000010E2Z,Managed Funds,International equities,Open-End Fund,NZD,Active - Self described,0.0,1,,This fund aims to provide investors with a relatively concentrated actively managed investment portfolio of global equities to achieve long term capital growth.,https://www.nikkoam.co.nz/,Nikko Asset Management,Nikko Asset Management,2023-04-01 00:00:00,2023-07-01 00:00:00,,,0.0007,0.0007,0.012,,0.012,,,Ben Brinkerhoff,,,Nikko Asset Management NZ Ltd,NZenquiries@nikkoam.com,www.nikkoam.co.nz,,Nikko Asset Management NZ Ltd,NZenquiries@nikkoam.com,www.nikkoam.co.nz,
HGI4648.AU,Janus Henderson Global Multi-Strategy,Janus Henderson Global Multi-Strategy,F000015C8G,Managed Funds,Other,Open-End Fund,AUD,Active - Self described,0.0,8,"The performance fee is calculated as 20% of the Fund's daily outperformance of the Current Day NAV per Unit relative to the Hurdle and the previous day NAV, subject to the High Water Mark.","The Fund is designed to provide positive absolute returns, with low to moderate volatility and low correlation to both traditional and alternative asset classes. The Fund invests in a diversified set of strategies at a bottom-up level, including convertible arbitrage, event driven, price pressure, risk transfer and equity market neutral, combined with a top-down protection strategy.",https://www.janushenderson.com/en-au/investor/documents/?document_title=global+multi,Janus Henderson Investors ,Janus Henderson Investors ,2023-04-01 00:00:00,2023-10-01 00:00:00,BFS_HGI4648.AU_TEMP,Backfill: Janus Henderson Multi-Strategy,0,0,0.0099,,0.0099,0,,Ben Brinkerhoff,,,Janus Henderson Investors Ltd,support@henderson.com,,,Janus Henderson Investors Ltd,support@henderson.com,,
MAN0017.AU,Man AHL Alpha (AUD) B,Man AHL Alpha (AUD) Class B,F00000Y96J,Managed Funds,Other,Open-End Fund,AUD,Active - self described,0.0,7,"The Fund itself does not charge a performance fee. However, the Underlying Fund charges a performance fee of up to 25% of any outperformance, net of management fee and subject to any previous high-water mark. ","The Fund aims to generate medium to long term returns primarily by identifying and taking advantage of upward and downward price trends through a varied portfolio of investments which may include trading in futures, options, forward contracts, contracts for difference, equities, debt, swaps and other derivatives, both on and off exchange, using the AHL Alpha Program.",https://www.man.com/products/man-ahl-alpha-aud-class-b-aud,Man Investments,Man Investments,2023-04-24 00:00:00,2023-07-01 00:00:00,,,0,0,0.008,,0.008,0,,ben.brinkerhoff@consilium.co.nz,,,Man Investments Australia Limited,,https://www.man.com/,,Man Investments Australia Limited,,https://www.man.com/,
